Data Year,ID,Property Name,Reporting Status,Address,ZIP Code,Chicago Energy Rating,Exempt From Chicago Energy Rating,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,Water Use (kGal),ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),All Other Fuel Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location,Row_ID,Wards,Community Areas,Zip Codes,Census Tracts,Historical Wards 2003-2015
2021,101263,,Not Submitted,900  W ARGYLE ST,60640,0.0,false,UPTOWN,,72000,,,,,,,,,,,,,,,,41.97223008,-87.6645957,POINT (-87.6645957 41.97223008),2021-101263,18,31,22616,633,37
2021,253989,820 N. Orleans,Submitted,820 N Orleans St,60610,1.5,false,Near North Side,Office,154716,1915,1,,32,15720237.3,0,0,0,,101.6,284.5,104.4,292.3,2245.3,14.5,41.9038385,-87.63668,POINT (-87.63668 41.9038385),2021-253989,11,37,14926,290,51
2021,102083,Pratt Blvd Place Condo Assoc,Submitted,1645 1663 W PRATT BLVD,60626,3.0,false,ROGERS PARK,Multifamily Housing,68000,1930,1,,61,858118,4267999.8,0,0,,75.4,101.2,82,107.2,349.3,5.1,42.01036185,-87.66829765,POINT (-87.66829765 42.01036185),2021-102083,5,10,21853,358,3
2021,102283,Ascension St Joseph Hospital - Chicago,Submitted,2900 N Lake Shore Dr,60657,4.0,false,LAKE VIEW,Hospital (General Medical & Surgical),966916,1960,2,,85,47724053.4,86512220.1,0,0,,196.9,329.2,200.5,329.2,11411.3,16.7,41.93498449,-87.63728308,POINT (-87.63728308 41.93498449),2021-102283,25,57,4449,103,38
2021,251351,Owens -CPS,Not Submitted,11445 S State St,60628,0.0,false,ROSELAND,K-12 School,75744,1980,1,,,,,,,,,,,,,,41.68572209,-87.62254397,POINT (-87.62254397 41.68572209),2021-251351,43,45,21861,253,30
2021,252076,UNO Officer Donald J. Marquez Charter School,Submitted,2916 W 47TH ST,60632,0.0,false,BRIGHTON PARK,,64150,,,,,0,0,0,0,,,,,,,,41.80856277,-87.69718607,POINT (-87.69718607 41.80856277),2021-252076,3,55,22248,85,49
2021,175658,(IL594) - Bronzeville Lofts,Submitted,50  E 26TH ST,60616,4.0,false,NEAR SOUTH SIDE,Multifamily Housing,104900,1910,1,,100,1118905,2551354.1,0,0,,39.4,62.3,41.8,64.4,295.3,3.2,41.84550365,-87.63055693,POINT (-87.63055693 41.84550365),2021-175658,48,35,21194,346,26
2021,160219,Golden Mile Hotels,Submitted,660 N State St,60654,1.5,false,NEAR NORTH SIDE,Hotel,118403,1955,1,,31,7664512.1,3798542.7,0,0,,96.8,214.9,101,221.9,1296.5,10.9,41.894246,-87.628161,POINT (-87.628161 41.894246),2021-160219,36,37,4446,669,22
2021,251769,U.S. Cellular Plaza - 8410 _ Goby LLC,Submitted,8410 W Bryn Mawr Ave,60631,2.5,false,OHARE,Office,246911,1981,1,,38,12950948.9,18137.6,0,0,,61,170.6,68.1,190.5,1850.7,8.7,41.981128,-87.838232,POINT (-87.838232 41.981128),2021-251769,29,75,22243,64,34
2021,251560,Lionel Hampton Fine & Performing Arts ES,Submitted,3434 W 77th St,60652,1.0,false,ASHBURN,K-12 School,98776,2000,1,,10,5108883.1,4131960.1,0,0,,93.6,188.7,98.3,193.7,949.2,9.6,41.75376157,-87.70893328,POINT (-87.70893328 41.75376157),2021-251560,30,69,4300,498,6
2021,146965,,Not Submitted,1610 1620 W FULLERTON AVE,60614,0.0,false,LINCOLN PARK,,52683,,,,,,,,,,,,,,,,41.92201051,-87.65461957,POINT (-87.65461957 41.92201051),2021-146965,34,68,21190,797,16
2021,130453,833 West Jackson,Submitted,833 W Jackson Blvd,60607,4.0,false,NEAR WEST SIDE,Office,67879,1930,1,,89,1672576,1100795.4,0,0,,40.9,86,40.9,86,297.4,4.4,41.87773944,-87.64874491,POINT (-87.64874491 41.87773944),2021-130453,46,29,14917,91,48
2021,253904,Vanguard Lofts Condominium Association,Submitted,1250 W Van Buren St,60607,2.0,false,NEAR WEST SIDE,Multifamily Housing,117100,1927,1,,50,2934746.5,5448470.5,0,0,,71.6,119,74.8,121.3,708.6,6.1,41.87399385,-87.651678,POINT (-87.651678 41.87399385),2021-253904,48,29,14917,97,8
2021,256767,,Not Submitted,146 W ERIE ST,60654,0.0,false,Near North Side,,50000,,,,,,,,,,,,,,,,41.892375,-87.63491,POINT (-87.63491 41.892375),2021-256767,36,37,4446,652,22
2021,158307,(IL323)- Two River Place,Submitted,720 N Larrabee St,60654,2.0,false,NEAR NORTH SIDE,Multifamily Housing,332586,2004,1,,46,7540090.1,14675596.7,0,0,,85.2,140,90.7,144.3,1856.4,7.1,41.89516628,-87.64335552,POINT (-87.64335552 41.89516628),2021-158307,36,37,4446,652,22
2021,135103,6 West Hubbard,Submitted,6 W HUBBARD ST,60654,1.0,false,NEAR NORTH SIDE,Office,66030,1988,1,,11,5905230.3,15390,0,0,,89.7,250.7,89.7,250.7,844.2,12.8,41.89009837,-87.62836025,POINT (-87.62836025 41.89009837),2021-135103,36,37,4446,669,22
2021,255977,,Not Submitted,3905-29 N. Western Ave.,,0.0,false,NORTH CENTER,,97000,,,,,,,,,,,,,,,,41.88425,-87.63245,POINT (-87.63245 41.88425),2021-255977,36,38,14310,92,22
2021,252018,5000 Marine Drive Corporation,Submitted,5000 N Marine Dr,60640,4.0,false,UPTOWN,Multifamily Housing,152400,1923,1,,81,1466412.1,9480444.9,0,0,,71.8,92.3,78.3,98.6,713,4.7,41.97365849,-87.65167791,POINT (-87.65167791 41.97365849),2021-252018,16,31,22616,635,40
2021,113548,(IL616) - Astor Terrace,Submitted,1450  N ASTOR ST,60610,1.0,false,NEAR NORTH SIDE,Multifamily Housing,79118,1972,1,,25,3096411.2,2240066,0,0,,79,163.1,84.5,173.4,561.2,8.3,41.9037528,-87.63558845,POINT (-87.63558845 41.9037528),2021-113548,46,37,14926,148,41
2021,132118,CC Care (Community Care Center),Submitted,4314 S Wabash Ave,60653,3.0,false,GRAND BOULEVARD,Senior Living Community,62700,1969,1,,45,1994529,4977199.9,0,0,,111.4,172.7,116.2,175.7,549.2,8.8,41.81570201,-87.6251302,POINT (-87.6251302 41.81570201),2021-132118,9,4,4301,393,12
2021,256799,Coeval - CO (cv013),Submitted,51 E 14TH ST,60605,1.0,false,Near South Side,Multifamily Housing,200675,2019,4,,18,4958130.7,16402884,0,0,,115.5,168.2,122,173.7,1579.4,8.5,41.869255,-87.626255,POINT (-87.626255 41.869255),2021-256799,10,38,14913,368,48
2021,160286,Rosenwald Courts,Submitted,4643 S Wabash,60653,4.0,false,GRAND BOULEVARD,Multifamily Housing,214622,1936,1,,81,7718790.2,1269999.1,0,0,,41.9,106.9,42,106,1169.9,5.5,41.81028171,-87.62440902,POINT (-87.62440902 41.81028171),2021-160286,9,4,4301,354,12
2021,172557,T.E. Brown Apartments,Submitted,3601 3613 S WELLS ST,60609,1.0,false,ARMOUR SQUARE,Multifamily Housing,87527,1975,1,,4,6167097.9,1133524.8,0,0,,83.4,210.9,88.4,224.3,941,10.8,41.81195152,-87.65512794,POINT (-87.65512794 41.81195152),2021-172557,48,59,14924,123,26
2021,119039,Churchview Manor & Supportive Living Apartments,Submitted,2626 2644 W 63RD ST,60629,3.0,false,CHICAGO LAWN,Senior Living Community,145336,1962,1,,50,3308858.7,2581531.5,0,0,,40.5,82.4,42.3,84.3,609.7,4.2,41.77517105,-87.71389848,POINT (-87.71389848 41.77517105),2021-119039,6,63,21867,238,23
2021,251506,Mary Gage Peterson Elementary School,Submitted,5500 N CHRISTIANA,60625,1.0,false,NORTH PARK,K-12 School,97862,1925,3,,21,3580215,4936730.1,0,0,,87,155.4,94.5,163.3,773.6,7.9,41.981312,-87.712487,POINT (-87.712487 41.981312),2021-251506,38,13,21849,167,46
2021,165606,Museum of Contemporary Art,Submitted,220 E Chicago Ave,60611,4.0,false,NEAR NORTH SIDE,Museum,316080,1996,2,,,6300466.1,9531951.1,0,0,,52.8,92.2,52.8,92.2,1406.2,4.7,41.89722484,-87.6210481,POINT (-87.6210481 41.89722484),2021-165606,11,37,21182,233,22
2021,250164,Cumberland Centre - Building 1,Exempt,5440 N Cumberland Ave,60656,,true,OHARE,Office,251724,1987,1,,,,,,,,,,,,,,41.97798769,-87.83747799,POINT (-87.83747799 41.97798769),2021-250164,29,75,4448,64,34
2021,251617,Lyman A Budlong Elementary School,Submitted,2701 W Foster Ave,60625,2.0,false,LINCOLN SQUARE,K-12 School,102352,1907,4,,44,2059497.9,6428070.1,0,0,,82.9,122.3,91.3,131.1,635.6,6.2,41.97552409,-87.69722301,POINT (-87.69722301 41.97552409),2021-251617,24,6,21849,28,46
2021,134533,645 North Michigan,Submitted,645 N Michigan Ave,60611,3.0,false,NEAR NORTH SIDE,Office,215871,1962,1,,50,11431407.8,9691052.3,0,0,,97.8,195.4,102.6,200.2,2147.4,9.9,41.89392128,-87.6241737,POINT (-87.6241737 41.89392128),2021-134533,36,37,21182,158,22
2021,145926,"MAM 7301 Sheridan, LLC",Submitted,7301 N SHERIDAN RD,60626,4.0,false,ROGERS PARK,Multifamily Housing,74884,1922,1,,79,1542851.8,4811119.5,0,0,,84.9,125.1,93.3,134,475.9,6.4,42.01036185,-87.66829765,POINT (-87.66829765 42.01036185),2021-145926,5,10,21853,358,3
2021,250105,Mary Jane Richardson-Jones Apts,Not Submitted,4930 S Langley Ave,60615,0.0,false,GRAND BOULEVARD,Multifamily Housing,149900,1968,1,,,,,,,,,,,,,,41.80520171,-87.60925164,POINT (-87.60925164 41.80520171),2021-250105,10,4,21192,165,1
2021,251635,Former West Pullman Elementary,Exempt,11941 S PARNELL AVE,60628,,true,WEST PULLMAN,,105536,,,,,,,,,,,,,,,,41.70172785,-87.63694332,POINT (-87.63694332 41.70172785),2021-251635,22,45,21861,525,45
2021,159980,"73rd St Apts., LLC",Submitted,7345 S South Shore Dr,60649,2.0,false,SOUTH SHORE,Multifamily Housing,138318,1967,1,,46,1919258.5,8049688.2,0,0,,94,130.4,100.7,137.4,701.7,6.6,41.76320454,-87.55907895,POINT (-87.55907895 41.76320454),2021-159980,37,39,22538,421,43
2021,250143,325 North Wells,Submitted,325 N Wells St,60654,4.0,false,NEAR NORTH SIDE,College/University,154112,1914,1,,,3169287.4,5810350.6,0,0,,58.3,97.2,62.9,102,761.3,4.9,41.88833144,-87.63394425,POINT (-87.63394425 41.88833144),2021-250143,36,37,4446,670,22
2021,251520,John Palmer Elementary School,Submitted,5501 N Kenneth Ave,60630,4.0,false,ALBANY PARK,K-12 School,126342,1925,4,,61,1919579.9,6656330.2,0,0,,67.9,97.9,76.1,106.5,627.7,5,41.968167,-87.739169,POINT (-87.739169 41.968167),2021-251520,38,14,21869,751,28
2021,114515,6901 Oglesby Avenue Apartment Building Corporation,Submitted,6901 6915 S OGLESBY AVE,60649,3.5,false,SOUTH SHORE,Multifamily Housing,114900,1928,1,,73,841901.1,9454590.2,0,0,,95,113.3,103.8,122.6,622.4,5.7,41.76259226,-87.57231648,POINT (-87.57231648 41.76259226),2021-114515,33,39,22538,453,32
2021,101795,541 N Fairbanks,Submitted,541 N Fairbanks,60611,4.0,false,NEAR NORTH SIDE,Office,717914,1969,1,,69,28553178.7,31470002.4,0,0,,84.2,158.5,89,163.6,5749.7,8.1,41.89221623,-87.61971658,POINT (-87.61971658 41.89221623),2021-101795,36,37,21182,159,22
2021,252082,Intrinsic School - Belmont Campus,Submitted,4540 W Belmont Ave,60641,1.5,false,IRVING PARK,K-12 School,77012,2014,1,,33,3425525.2,1204633.5,0,0,,80.1,187.9,82.8,190.7,553.2,9.6,41.93961331,-87.74100751,POINT (-87.74100751 41.93961331),2021-252082,21,16,22618,328,27
2021,101891,224 South Michigan Avenue,Submitted,224 S Michigan Ave,60604,4.0,false,LOOP,Office,412504,1904,1,,82,13458651.1,12369920.6,0,0,,62.6,122.8,66.1,125.8,2579.3,6.3,41.87862405,-87.62489066,POINT (-87.62489066 41.87862405),2021-101891,36,38,14912,367,22
2021,158526,Chicago Marriott Downtown,Submitted,540 N Michigan Ave,60611,4.0,false,NEAR NORTH SIDE,Hotel,949542,1990,1,,78,34911140.4,46577388.5,0,0,,85.8,154.5,88.9,154.8,7460.2,7.9,41.89213144,-87.62485893,POINT (-87.62485893 41.89213144),2021-158526,36,37,21182,626,22
2021,160388,EnV Chicago,Submitted,161 W Kinzie St,60654,3.5,false,NEAR NORTH SIDE,Multifamily Housing,462099,2009,1,,72,11380852.2,7144846.9,0,0,,47,99.9,48.4,100.5,2005,5.1,41.8888492,-87.63363617,POINT (-87.63363617 41.8888492),2021-160388,36,37,4446,670,22
2021,251412,"Goldblatt Elementary, Nathan R -CPS",Exempt,4255 W Adams,60624,,true,WEST GARFIELD PARK,K-12 School,57743,2005,1,,,,,,,,,,,,,,41.877864,-87.731802,POINT (-87.731802 41.877864),2021-251412,23,27,21572,717,11
2021,252274,C5957MAD (22142),Submitted,5957-73 W Madison St,60644,1.0,false,AUSTIN,Multifamily Housing,62250,1930,1,,2,2795769.3,4208036.3,0,0,,112.5,196.7,115.8,200.2,622.8,10,41.88006328,-87.7736898,POINT (-87.7736898 41.88006328),2021-252274,7,26,22216,67,52
2021,101691,Mildred Court Condominium Association,Submitted,2701 2711 N MILDRED AVE,60614,4.0,false,LINCOLN PARK,Multifamily Housing,61700,1920,1,,98,769727.1,1882710,0,0,,43,67,43.7,66.6,209.9,3.4,41.92201051,-87.65461957,POINT (-87.65461957 41.92201051),2021-101691,34,68,21190,797,16
2021,103600,10 South LaSalle Street,Submitted,10 S LaSalle St,60603,3.0,false,LOOP,Office,871962,1986,1,,70,42267037.1,501611.4,0,0,,49,136.3,50.9,141.5,6063.5,7,41.88160573,-87.6327278,POINT (-87.6327278 41.88160573),2021-103600,36,38,14311,92,22
2021,254351,Reside on Jackson,Submitted,1241 1245 W JACKSON BLVD,60607,1.5,false,Near West Side,Multifamily Housing,115615,2000,1,,38,2458683.4,6873071.4,0,0,,80.7,122,85.5,127,716.2,6.2,41.87987598,-87.65468643,POINT (-87.65468643 41.87987598),2021-254351,26,29,14917,91,48
2021,251243,333 N Jefferson Condo Association,Submitted,333 N Jefferson St,60661,4.0,false,NEAR WEST SIDE,Multifamily Housing,76037,1999,1,,91,1317513.1,2503132.2,0,0,,59.9,99,62.4,100.2,321.1,5,41.88785426,-87.64239537,POINT (-87.64239537 41.88785426),2021-251243,36,29,4452,784,22
2021,251906,Albert R Sabin Elementary Magnet School,Submitted,2216 W Hirsch St,60622,2.5,false,WEST TOWN,K-12 School,95219,1915,1,,55,2089702.9,4434550.1,0,0,,68.5,110.4,75.1,118.5,534,5.6,41.90740406,-87.68287819,POINT (-87.68287819 41.90740406),2021-251906,41,25,21560,516,24
2021,105441,Archer Courts Apartments,Submitted,2220 2242 S PRINCETON AVE,60616,1.0,false,ARMOUR SQUARE,Multifamily Housing,137730,1950,2,,2,3033315.1,20182833.6,0,0,,168.6,215.5,167.4,212.2,1505.2,10.9,41.84550365,-87.63055693,POINT (-87.63055693 41.84550365),2021-105441,48,35,21194,346,26
2021,133159,Lurie Children's Lincoln Park Outpatient Center - Deming,Submitted,467 W Deming Pl,60614,1.0,false,LINCOLN PARK,Mixed Use Property,80877,1972,1,,,8815342.1,7606890.3,0,0,,261,519.2,265.6,517.4,1663.1,26.4,41.92884376,-87.64165184,POINT (-87.64165184 41.92884376),2021-133159,34,68,21190,18,51
2021,156139,,Exempt,300 308 N MICHIGAN AVE,60601,,true,LOOP,,90000,,,,,,,,,,,,,,,,41.88705869,-87.62457697,POINT (-87.62457697 41.88705869),2021-156139,36,38,14309,580,22
2021,227696,Opera Lofts,Submitted,2545 S DEARBORN ST,60616,0.0,false,NEAR SOUTH SIDE,,194619,,,,,0,0,0,0,,,,,,,,41.84616943,-87.62781662,POINT (-87.62781662 41.84616943),2021-227696,9,34,21194,193,12
2021,251688,Henry O Tanner Elementary School,Submitted,7350 S Evans Ave,60619,3.0,false,GREATER GRAND CROSSING,K-12 School,52920,1963,1,,70,719510.3,2790010.1,0,0,,66.3,93.4,72.6,100,251,4.7,41.76066651,-87.60717876,POINT (-87.60717876 41.76066651),2021-251688,32,67,21546,515,31
2021,252061,Chapin Hall,Submitted,1313 E 60th St,60637,2.0,false,WOODLAWN,College/University,65745,1938,1,,,2633862.7,0,7586055.5,0,,155.4,251,166.8,262.2,879.9,13.4,41.7856968,-87.59390347,POINT (-87.59390347 41.7856968),2021-252061,4,9,22260,426,53
2021,175529,307 S Sangamon St,Submitted,307 S Sangamon St,60607,3.5,false,NEAR WEST SIDE,Office,93401,2011,1,,79,3505812.9,1444941.2,0,0,,67.8,155.3,70.4,157.7,577.5,7.9,41.877747,-87.650686,POINT (-87.650686 41.877747),2021-175529,26,29,14917,91,48
2021,157599,Dearborn Tower Condominium Association,Submitted,1530 S State St,60605,4.0,false,NEAR SOUTH SIDE,Multifamily Housing,921603,2001,1,,99,10651100.5,19019498.2,0,0,,40.3,67.6,43,69.6,2531.5,3.4,41.86096129,-87.6280798,POINT (-87.6280798 41.86096129),2021-157599,9,34,14913,330,12
2021,251545,Metcalfe Math And Science -CPS,Exempt,12339 S Normal Ave,60628,,true,WEST PULLMAN,K-12 School,81370,1980,1,,,,,,,,,,,,,,41.66947303,-87.63400634,POINT (-87.63400634 41.66947303),2021-251545,22,50,21861,7,45
2021,173880,,Not Submitted,6942 6960 N WOLCOTT AVE,60626,0.0,false,ROGERS PARK,,61000,,,,,,,,,,,,,,,,42.01036185,-87.66829765,POINT (-87.66829765 42.01036185),2021-173880,5,10,21853,358,3
2021,131999,,Not Submitted,646 652 S CLARK ST,60605,0.0,false,LOOP,,50400,,,,,,,,,,,,,,,,41.86863212,-87.62730687,POINT (-87.62730687 41.86863212),2021-131999,10,38,14913,368,48
2021,115341,4880 Marine Drive Condominium,Submitted,4880  N MARINE DR,60640,4.0,false,UPTOWN,Multifamily Housing,83000,1958,1,,70,1441297.7,5727542.2,0,0,,101.5,142.3,108.6,149,510.1,7.2,41.97223008,-87.6645957,POINT (-87.6645957 41.97223008),2021-115341,18,31,22616,633,37
2021,106109,Dearborn North,Submitted,1117 1123 N DEARBORN ST,60610,4.0,false,NEAR NORTH SIDE,Multifamily Housing,83916,1929,1,,96,1090166.1,4376900.4,0,0,,65.1,91.1,69.4,94.8,388.2,4.6,41.9037528,-87.63558845,POINT (-87.63558845 41.9037528),2021-106109,46,37,14926,148,41
2021,256796,,Not Submitted,1555 N ASHLAND AVE,60622,0.0,false,West Town,,96599,,,,,,,,,,,,,,,,41.90555,-87.67294,POINT (-87.67294 41.90555),2021-256796,41,25,21560,481,24
2021,158429,623 S Wabash,Submitted,623 S Wabash Ave,60605,3.0,false,LOOP,College/University,206130,1960,0,,,7666590,4077219.4,0,0,,57,124.9,59.9,128,1311.6,6.4,41.87373031,-87.62547714,POINT (-87.62547714 41.87373031),2021-158429,36,38,14913,368,48
2021,260093,5514 Blackstone Ave,Submitted,5514 5524 S BLACKSTONE AVE,60637,3.5,false,HYDE PARK,Multifamily Housing,72940,1913,1,,54,792698.4,5717692.8,0,0,,89.3,112.7,93.6,116.9,416.9,5.7,41.78046327,-87.6053081,POINT (-87.6053081 41.78046327),2021-260093,4,9,22260,470,53
2021,251753,Shoop Acad Of Math/Science/Tech -CPS,Exempt,1460 W 112th St,60643,,true,MORGAN PARK,K-12 School,124553,1926,1,,,,,,,,,,,,,,41.69097409,-87.6593734,POINT (-87.6593734 41.69097409),2021-251753,22,74,22212,663,45
2021,137144,Union Health Service,Not Submitted,1634 W Polk St,60612,0.0,false,NEAR WEST SIDE,Urgent Care/Clinic/Other Outpatient,117040,1964,1,,,,,,,,,,,,,,41.8720205,-87.66788149,POINT (-87.66788149 41.8720205),2021-137144,46,29,21184,5,48
2021,241989,(IL451) - 30 E Elm,Submitted,30 E ELM ST,60611,2.0,false,NEAR NORTH SIDE,Multifamily Housing,104980,1961,1,,27,2344340.5,9112829.4,0,0,,128,180.3,139.9,192.8,818.9,9.2,41.90322796,-87.62742084,POINT (-87.62742084 41.90322796),2021-241989,11,37,21182,105,22
2021,251363,Franklin Elementary Fine Arts Center,Submitted,225 W Evergreen Ave,60610,1.5,false,NEAR NORTH SIDE,K-12 School,53097,1926,1,,33,903017.2,4560260.1,0,0,,102.9,137.8,113.1,148.6,371.2,7,41.90615099,-87.63632886,POINT (-87.63632886 41.90615099),2021-251363,46,37,14926,290,51
2021,158874,Earl Shapiro Hall,Submitted,5800 S Stony Island Ave,60637,1.0,false,HYDE PARK,K-12 School,130848,2013,1,,20,4743475,6230440.3,0,0,,83.9,151.5,88,155.9,1008.4,7.7,41.78956469,-87.58708582,POINT (-87.58708582 41.78956469),2021-158874,33,8,22260,502,32
2021,101738,CH3 - Chicago 300 E Randolph,Submitted,300 E Randolph,60601,2.0,false,LOOP,Office,2286697,2010,1,,,90313081,846899.9,0,50606271.1,,63.7,134.8,64.3,138.7,,,41.88484639,-87.61989893,POINT (-87.61989893 41.88484639),2021-101738,36,38,14309,580,22
2021,175683,"03176- Chicago, IL",Submitted,9400 S Ashland Ave,60620,4.0,false,WASHINGTON HEIGHTS,Supermarket/Grocery Store,66467,1991,1,,64,7938963.1,5144300,0,0,,196.8,415.7,203.4,422.6,1407.1,21.2,41.7228,-87.662758,POINT (-87.662758 41.7228),2021-175683,13,72,21554,632,18
2021,160438,155 North Wacker,Submitted,155 N Wacker Dr,60606,3.5,false,LOOP,Office,1484327,2009,1,,80,54160791.4,0,0,27202907,,57.9,125.5,57.2,127.9,9169.2,6.5,41.884658,-87.636809,POINT (-87.636809 41.884658),2021-160438,36,38,14914,92,22
2021,251388,Horace Greeley Elementary School,Submitted,832 W Sheridan Rd,60613,1.0,false,LAKE VIEW,K-12 School,60718,1978,1,,14,3804987.3,21830,0,0,,63,175.8,65.1,181.5,544.6,9,41.95313507,-87.65060377,POINT (-87.65060377 41.95313507),2021-251388,39,57,21186,83,37
2021,177315,(IL239) - Loft Works on Michigan,Submitted,1919 S MICHIGAN AVE,60616,2.0,false,NEAR SOUTH SIDE,Multifamily Housing,51476,2004,1,,49,1111104.5,1837873.7,0,0,,71.5,122.2,75.6,125.4,256.3,6.2,41.85617124,-87.62385318,POINT (-87.62385318 41.85617124),2021-177315,9,34,21194,374,48
2021,103812,400 W. Superior,Submitted,400 W Superior St,60654,2.5,false,NEAR NORTH SIDE,Office,130007,1998,1,,58,6855383.6,1475073.3,0,0,,64.1,159.6,65.5,161.1,1057.5,8.1,41.89575232,-87.638901,POINT (-87.638901 41.89575232),2021-103812,36,37,4446,652,22
2021,252256,Highlands Tudor Manor (hg34),Submitted,7018 S Cregier Ave,60649,4.0,false,SOUTH SHORE,Multifamily Housing,68594,1920,2,,74,1042872,3764631,0,0,,73.1,104.5,78.5,110.1,348.9,5.3,41.76756857,-87.58128774,POINT (-87.58128774 41.76756857),2021-252256,33,39,22538,381,32
2021,251286,101 Grand,Submitted,101 W Grand Ave,60654,3.0,false,NEAR NORTH SIDE,Office,61971,1872,1,,45,1946395.9,5277800.1,0,0,,116.6,177.4,121,182.8,558.3,9,41.891595,-87.631231,POINT (-87.631231 41.891595),2021-251286,36,37,4446,670,22
2021,166547,School_HolyAngelsSchoolAnnex,Submitted,750 E 40th St,60653,4.0,false,GRAND BOULEVARD,K-12 School,105351,1950,1,,96,670226,3469960.2,0,0,,39.3,52.4,44.1,58,280,2.7,41.82184741,-87.6083165,POINT (-87.6083165 41.82184741),2021-166547,10,4,4301,583,1
2021,251267,(IL0602) - Erie on the Park,Submitted,510 W Erie St,60654,3.0,false,NEAR NORTH SIDE,Multifamily Housing,290751,2002,1,,44,5259468.3,12691620,0,0,,91.5,143,97.6,149.4,1425.3,7.3,41.893928,-87.641583,POINT (-87.641583 41.893928),2021-251267,36,37,4446,652,22
2021,251704,George Armstrong International Studies ES,Submitted,2110 W Greenleaf Ave,60645,1.0,false,WEST RIDGE,K-12 School,147016,1911,4,,25,5188904.8,6988540.1,0,0,,82.8,148.7,89.5,155.8,1112.3,7.6,42.01059222,-87.68459629,POINT (-87.68459629 42.01059222),2021-251704,27,20,22528,268,42
2021,251338,Thomas P. Levan Center,Submitted,2322 N Kenmore Ave,60614,2.0,false,LINCOLN PARK,College/University,52477,1923,1,,,2966206.2,4196958.2,0,0,,136.5,242.2,148.1,254.4,646.6,12.3,41.92408465,-87.65537041,POINT (-87.65537041 41.92408465),2021-251338,34,68,21190,797,16
2021,172797,888 South Michigan Condominium Association,Submitted,888  S MICHIGAN AVE,60605,2.5,false,LOOP,Multifamily Housing,85683,2002,1,,38,2718759.1,3474651.9,0,0,,77.9,141.7,80.8,144.3,572.9,7.2,41.86863212,-87.62730687,POINT (-87.62730687 41.86863212),2021-172797,10,38,14913,368,48
2021,173930,Snell-Hitchcock,Submitted,5709  S ELLIS AVE,60637,3.5,false,HYDE PARK,Residence Hall/Dormitory,73837,1902,1,,80,1333171.8,31166,2814473.1,0,,56.6,96.9,61.9,104.2,378.9,5.1,41.78046327,-87.6053081,POINT (-87.6053081 41.78046327),2021-173930,4,9,22260,470,53
2021,250058,MARTIN LUTHER KING COMMUNITY CENTER,Submitted,4314 S Cottage Grove Ave,60653,1.0,false,GRAND BOULEVARD,Other - Entertainment/Public Assembly,56687,1975,1,,,3561336.4,3799448,0,0,,129.8,246.3,135.4,248.6,710.5,12.5,41.81634122,-87.60674817,POINT (-87.60674817 41.81634122),2021-250058,10,4,4301,161,1
2021,135007,IRI Global Headquarters,Exempt,150 N Clinton St,60661,,true,NEAR WEST SIDE,Office,169750,1918,1,,,,,,,,,,,,,,41.88477893,-87.64127771,POINT (-87.64127771 41.88477893),2021-135007,36,29,4452,784,22
